ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
66772,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,4080.0,EQUI,856,EXP,>74,to_inst,,south,direct,
66773,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,166500,4.375,0.8462,4193.44,180.0,neg_amm,not_int,not_lpsm,228000.0,sb,ir,home,1U,12540.0,EXP,808,CIB,45-54,to_inst,73.02631579,south,direct,27.0
66774,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,126500,3.99,0.9197,2834.5,360.0,not_neg,int_only,not_lpsm,148000.0,sb,pr,home,1U,3000.0,EXP,849,CIB,25-34,to_inst,85.47297297,North,direct,39.0
66775,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4920.0,EQUI,703,EXP,65-74,to_inst,,south,direct,
66776,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,346500,3.99,0.292,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,,EXP,535,EXP,65-74,to_inst,96.7877095,North,direct,
66777,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,3.375,-0.3134,0.0,300.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8400.0,EXP,867,CIB,35-44,not_inst,59.9522293,North,direct,20.0
66778,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,736500,3.0,-0.0644,15033.13,360.0,not_neg,not_int,not_lpsm,1248000.0,sb,pr,home,1U,10620.0,CRIF,861,CIB,45-54,to_inst,59.01442308,south,direct,42.0
66779,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,456500,,,,348.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7440.0,EQUI,505,EXP,45-54,not_inst,,central,direct,
66780,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,576500,3.875,0.2143,8640.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8280.0,CIB,861,CIB,35-44,not_inst,79.18956044,south,direct,34.0
66781,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,526500,4.0,0.437,8441.64,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11880.0,CIB,561,CIB,45-54,not_inst,80.01519757,North,direct,23.0
66782,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,226500,3.25,0.1515,0.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,,CIB,888,EXP,45-54,not_inst,91.33064516,North,direct,
66783,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,666500,4.5,0.04,1295.0,360.0,neg_amm,not_int,not_lpsm,1278000.0,sb,pr,home,1U,10080.0,EXP,682,CIB,45-54,not_inst,52.15179969,south,direct,33.0
66784,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,436500,4.0,-0.1711,103.2,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,4020.0,CRIF,644,CIB,25-34,not_inst,70.63106796,south,direct,49.0
66785,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,3.75,0.9416,7915.63,180.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,9240.0,CRIF,891,EXP,45-54,to_inst,64.73799127,North-East,direct,41.0
66786,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,3.625,-0.0017,2680.78,360.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,10440.0,EXP,678,EXP,25-34,not_inst,46.07623318,south,direct,37.0
66787,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.75,0.7329,4810.0,180.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7920.0,EXP,839,EXP,45-54,to_inst,73.05327869,central,direct,36.0
66788,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5760.0,EQUI,878,EXP,55-64,to_inst,,south,direct,
66789,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,2760.0,CIB,560,CIB,45-54,to_inst,98.46938776,North,direct,14.0
66790,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3360.0,EQUI,757,EXP,35-44,to_inst,,south,direct,
66791,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,486500,3.0,-0.733,3385.26,360.0,not_neg,not_int,not_lpsm,1478000.0,sb,pr,home,1U,,CIB,648,CIB,55-64,not_inst,32.91610284,North,direct,
66792,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.75,-0.068,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,16260.0,CRIF,797,EXP,45-54,not_inst,50.782881,North,direct,20.0
66793,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.4488,7756.0,360.0,not_neg,not_int,lpsm,298000.0,sb,pr,home,1U,9600.0,CIB,733,CIB,55-64,to_inst,76.00671141,North,direct,25.0
66794,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.75,0.278,5814.04,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6360.0,EXP,758,CIB,35-44,not_inst,69.26523297,North,direct,31.0
66795,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,3U,5100.0,CRIF,578,EXP,65-74,to_inst,58.25183374,North,direct,51.0
66796,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,4.5,0.06,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,12540.0,EXP,835,EXP,45-54,to_inst,68.41517857,south,direct,13.0
66797,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,576500,4.375,0.304,1295.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6960.0,CRIF,595,CIB,35-44,not_inst,94.81907895,south,direct,49.0
66798,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,5.125,1.1487,5750.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,8040.0,EXP,830,CIB,55-64,to_inst,69.58955224,south,direct,11.0
66799,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,266500,4.125,0.4472,2597.5,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4800.0,EXP,667,CIB,65-74,to_inst,68.68556701,south,direct,37.0
66800,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,3.625,0.2972,5900.0,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3660.0,CRIF,885,CIB,55-64,to_inst,80.03875969,North,direct,39.0
66801,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,66500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3120.0,EQUI,500,EXP,55-64,to_inst,,south,direct,
66802,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,136500,3.875,0.5871,4790.55,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2100.0,EXP,793,EXP,45-54,to_inst,72.60638298,south,direct,41.0
66803,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,336500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4560.0,EXP,809,CIB,45-54,to_inst,86.72680412,south,direct,46.0
66804,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,426500,3.625,0.0695,291.18,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5040.0,EXP,889,EXP,25-34,not_inst,70.14802632,North,direct,39.0
66805,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,86500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,829,EXP,25-34,to_inst,,North,direct,
66806,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,256500,3.99,0.6082,5312.5,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5580.0,CRIF,536,EXP,55-64,to_inst,53.66108787,North,direct,41.0
66807,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,286500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6240.0,CIB,615,EXP,45-54,to_inst,90.09433962,south,direct,46.0
66808,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,3.75,1.0841,8450.0,120.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6360.0,EXP,872,EXP,45-54,to_inst,80.03246753,North,direct,40.0
66809,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,246500,3.125,0.4679,216.08,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,CIB,552,EXP,45-54,not_inst,95.54263566,central,direct,
66810,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,196500,4.75,0.5657,1923.38,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3900.0,CRIF,615,EXP,55-64,to_inst,99.24242424,south,direct,39.0
66811,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,4.99,1.044,2225.75,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4800.0,EXP,628,CIB,55-64,not_inst,70.39748954,south,direct,41.0
66812,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.6655,7584.63,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2640.0,EXP,543,CIB,45-54,to_inst,85.07194245,south,direct,43.0
66813,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4380.0,EQUI,682,EXP,65-74,to_inst,,south,direct,
66814,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7200.0,EXP,843,EXP,45-54,not_inst,94.73039216,North,direct,42.0
66815,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,356500,4.375,0.0534,4680.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4320.0,CIB,614,EXP,25-34,to_inst,81.39269406,south,direct,43.0
66816,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,4.5,0.012,0.0,360.0,neg_amm,not_int,not_lpsm,768000.0,sb,pr,home,1U,4380.0,CIB,626,CIB,55-64,not_inst,51.62760417,North,direct,42.0
66817,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,3.5,0.6252,3437.5,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4620.0,CIB,530,EXP,55-64,to_inst,57.30519481,North,direct,35.0
66818,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.2777,3573.34,180.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4980.0,CIB,532,EXP,65-74,to_inst,74.37106918,North,direct,36.0
66819,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,4.75,0.2084,149.36,360.0,,not_int,not_lpsm,488000.0,sb,ir,home,1U,10860.0,CRIF,622,CIB,45-54,not_inst,58.70901639,south,direct,38.0
66820,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,9480.0,CRIF,789,CIB,55-64,to_inst,102.7597403,North,direct,27.0
66821,2019,cf,Sex Not Available,nopre,type2,p1,l2,nopc,b/c,246500,4.625,1.7532,2664.95,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3300.0,CRIF,884,CIB,45-54,to_inst,99.39516129,south,direct,53.0
66822,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,5.25,1.1298,150.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,6240.0,EXP,750,EXP,25-34,to_inst,95.70895522,North,direct,40.0
66823,2019,cf,Male,nopre,type2,p4,l2,nopc,b/c,186500,,,,300.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,4080.0,CIB,673,CIB,65-74,to_inst,99.20212766,south,direct,46.0
66824,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,346500,4.125,-0.1319,7108.75,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,3420.0,CIB,856,EXP,65-74,to_inst,41.34844869,North,direct,44.0
66825,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,336500,4.375,-0.0933,500.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4980.0,EXP,889,CIB,55-64,not_inst,78.62149533,south,direct,38.0
66826,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,166500,4.875,1.198,2114.49,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3120.0,CIB,844,CIB,25-34,to_inst,93.53932584,south,direct,41.0
66827,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,136500,4.5,0.3419,2985.13,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3060.0,CRIF,764,EXP,35-44,to_inst,62.6146789,North,direct,30.0
66828,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,236500,3.875,-0.1957,,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6900.0,CRIF,516,EXP,65-74,to_inst,67.95977011,North,direct,30.0
66829,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,ir,home,1U,4740.0,EQUI,646,EXP,25-34,not_inst,,south,direct,
66830,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,1.1617,5012.5,240.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3840.0,EXP,897,CIB,45-54,to_inst,58.83152174,North,direct,29.0
66831,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,3.75,0.3165,9017.25,360.0,not_neg,int_only,not_lpsm,358000.0,sb,pr,home,1U,3120.0,EXP,523,CIB,55-64,not_inst,77.23463687,south,direct,37.0
66832,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,3.875,0.107,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,2640.0,CRIF,524,CIB,65-74,not_inst,34.70052083,North,direct,44.0
66833,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,376500,4.25,0.3028,11080.38,360.0,neg_amm,not_int,not_lpsm,398000.0,sb,pr,home,1U,12660.0,EXP,558,EXP,25-34,to_inst,94.59798995,North,direct,10.0
66834,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,616500,4.5,0.136,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,5640.0,EXP,746,EXP,45-54,not_inst,76.29950495,south,direct,49.0
66835,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,136500,3.49,-0.1601,494.95,300.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,,EXP,519,EXP,65-74,to_inst,86.39240506,North,direct,
66836,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,4.99,0.8356,22037.59,360.0,not_neg,not_int,not_lpsm,3228000.0,sb,pr,home,1U,12240.0,CIB,564,CIB,55-64,to_inst,22.50619579,south,direct,37.0
66837,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,396500,2.99,-0.7779,2350.95,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,,EXP,681,EXP,45-54,to_inst,94.85645933,North,direct,
66838,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,646500,4.125,1.058,0.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,9060.0,CRIF,689,CIB,25-34,not_inst,95.3539823,North,direct,56.0
66839,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,486500,,,,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4980.0,CRIF,830,EXP,35-44,not_inst,90.42750929,North,direct,53.0
66840,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,426500,4.5,0.229,950.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,ir,home,1U,9240.0,EXP,655,EXP,45-54,not_inst,73.78892734,south,direct,26.0
66841,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,456500,4.25,0.5262,1150.0,180.0,neg_amm,not_int,not_lpsm,548000.0,sb,pr,home,1U,13740.0,CIB,687,CIB,55-64,to_inst,83.30291971,south,direct,33.0
66842,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2340.0,EQUI,612,EXP,55-64,not_inst,,central,direct,
66843,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,266500,3.375,-0.4113,645.44,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,,CIB,848,EXP,65-74,to_inst,63.75598086,south,direct,
66844,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,116500,3.99,0.7577,,180.0,neg_amm,not_int,not_lpsm,228000.0,sb,pr,home,1U,6420.0,CIB,595,EXP,55-64,to_inst,51.09649123,North,direct,32.0
66845,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2580.0,EXP,559,CIB,45-54,to_inst,86.18421053,North,direct,11.0
66846,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,546500,3.625,0.8872,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6600.0,CRIF,640,EXP,25-34,not_inst,96.21478873,North,direct,49.0
66847,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,4.56,0.4749,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,9900.0,EXP,581,EXP,55-64,to_inst,39.54849498,North,direct,45.0
66848,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8640.0,EQUI,745,EXP,45-54,not_inst,,North,direct,
66849,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,536500,3.875,0.187,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,8640.0,CRIF,511,EXP,35-44,not_inst,53.75751503,south,direct,45.0
66850,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,426500,3.75,0.2427,1746.1,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4320.0,CRIF,716,CIB,35-44,not_inst,95.20089286,North,direct,48.0
66851,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,456500,4.375,0.0111,0.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,13020.0,CRIF,900,EXP,45-54,not_inst,53.20512821,south,direct,21.0
66852,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,436500,4.5,0.431,4982.5,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,11460.0,EXP,858,EXP,55-64,to_inst,63.44476744,south,direct,28.0
66853,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,4.375,0.8592,4962.5,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4080.0,CIB,723,EXP,45-54,to_inst,72.92899408,south,direct,40.0
66854,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,136500,3.625,0.7695,2685.09,240.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3480.0,EXP,729,CIB,35-44,to_inst,76.68539326,North,direct,37.0
66855,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6240.0,EXP,790,EXP,25-34,to_inst,88.07471264,North,direct,47.0
66856,2019,ncf,Joint,nopre,type2,p3,l1,nopc,b/c,326500,4.625,1.1287,755.54,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4380.0,EXP,656,EXP,45-54,to_inst,86.37566138,south,direct,58.0
66857,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,3.6,-0.0347,152.03,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4740.0,EXP,872,EXP,45-54,to_inst,54.62962963,North,direct,31.0
66858,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,3.75,0.1336,2966.7,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,7680.0,CIB,559,EXP,25-34,not_inst,70.64732143,central,direct,46.0
66859,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,456500,4.5,1.3223,11898.8,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,11880.0,CIB,717,EXP,35-44,to_inst,83.30291971,south,direct,48.0
66860,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,4.99,0.9134,2577.5,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7080.0,EXP,726,CIB,35-44,to_inst,70.22058824,south,direct,45.0
66861,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3660.0,EXP,871,CIB,55-64,to_inst,98.98648649,North,direct,21.0
66862,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,3.625,0.004,1050.0,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,7260.0,CIB,601,EXP,25-34,not_inst,68.58836207,south,direct,49.0
66863,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,,,,360.0,neg_amm,not_int,not_lpsm,398000.0,sb,pr,home,1U,6060.0,CIB,565,EXP,55-64,to_inst,71.98492462,south,direct,46.0
66864,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,76500,,,,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,1500.0,EXP,545,CIB,65-74,to_inst,112.5,North,direct,34.0
66865,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,216500,4.875,1.4519,5176.14,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4560.0,EXP,559,CIB,35-44,to_inst,99.31192661,south,direct,20.0
66866,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,426500,3.25,0.4698,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4560.0,CRIF,617,EXP,45-54,not_inst,97.37442922,North,direct,43.0
66867,2019,cf,Joint,nopre,type1,p2,l2,nopc,nob/c,726500,4.375,0.2312,0.0,360.0,not_neg,not_int,not_lpsm,2568000.0,sb,pr,home,1U,14100.0,CRIF,857,EXP,45-54,not_inst,28.29049844,south,direct,33.0
66868,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,256500,3.25,-0.5523,1280.03,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,EXP,702,CIB,35-44,to_inst,83.27922078,North,direct,
66869,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,316500,3.99,1.4727,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,10920.0,EXP,502,CIB,35-44,to_inst,96.49390244,south,direct,34.0
66870,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,3.5,-0.0368,4879.71,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2040.0,CIB,518,CIB,55-64,to_inst,68.41085271,south,direct,40.0
66871,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,,,,240.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,3900.0,CIB,851,CIB,>74,to_inst,50.55803571,North,direct,60.0
66872,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,4.0,-0.0965,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,4260.0,EXP,576,CIB,35-44,not_inst,37.21294363,south,direct,48.0
66873,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,10260.0,EXP,696,EXP,35-44,to_inst,89.22594142,south,direct,39.0
66874,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,416500,3.875,0.3397,3758.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,9780.0,CRIF,773,CIB,45-54,to_inst,63.29787234,south,direct,31.0
66875,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,,,,360.0,neg_amm,not_int,not_lpsm,598000.0,sb,pr,home,3U,2940.0,CRIF,728,CIB,65-74,to_inst,49.5819398,North,direct,51.0
66876,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,4.25,1.0997,2312.8,180.0,not_neg,not_int,not_lpsm,138000.0,sb,sr,home,1U,12060.0,CIB,703,EXP,65-74,to_inst,84.42028986,south,direct,36.0
66877,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,3900.0,CRIF,741,CIB,25-34,to_inst,79.6184739,North,direct,46.0
66878,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,3.25,0.6297,6750.0,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4140.0,CIB,671,CIB,65-74,to_inst,61.09467456,North,direct,47.0
66879,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,4.25,0.7089,11520.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,7140.0,CRIF,597,EXP,25-34,not_inst,79.7277937,North-East,direct,42.0
66880,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,366500,4.375,0.3294,,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,1620.0,CIB,887,EXP,45-54,not_inst,72.14566929,North,direct,56.0
66881,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,216500,4.625,1.2565,4422.5,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3840.0,EXP,699,EXP,65-74,to_inst,90.96638655,North,direct,45.0
66882,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,416500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,7320.0,EQUI,896,EXP,55-64,not_inst,,North,direct,
66883,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,186500,4.56,0.43,825.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2220.0,CRIF,866,CIB,65-74,not_inst,94.19191919,North,direct,47.0
